idPNMain,PNG,Name,PNstat,RAJ2000,DECJ2000,DRAJ2000,DDECJ2000,Glon,Glat,MajDiam,mainClass,subClass
248,012.5-09.8,M 1-62,T,18:50:26.0,-22:34:22.55,282.60846,-22.57293,12.52801,-9.87115,4.8,R,
249,012.6-02.7,M 1-45,T,18:23:08.0,-19:17:05.24,275.78326,-19.28479,12.60739,-2.70018,9.0,R,
250,013.0-04.3,Pe 2-14,T,18:29:59.4,-19:40:37.67,277.49768,-19.67713,13.00856,-4.31446,5.5,E,
251,013.1+04.1,M 1-33,T,17:58:58.8,-15:32:14.78,269.74496,-15.53744,13.11777,4.15262,4.8,B,p;r;s;
253,013.3+32.7,Sn 1,T,16:21:04.4,-00:16:10.52,245.26842,-0.26959,13.31959,32.73542,5.9,E,p;s;
255,013.4-03.9,M 1-48,T,18:29:30.0,-19:05:44.59,277.37497,-19.09572,13.47308,-3.94463,4.8,B,m;
257,013.8-07.9,PC 21,T,18:45:35.29,-20:34:59.6,281.39704,-20.58322,13.84746,-7.99260,13.2,B,a;p;s;
258,013.8-02.8,SaWe 3,T,18:26:03.68,-18:12:34.5,276.51533,-18.20958,13.88321,-2.81283,110.0,B,a;s;
259,014.0-05.5,V-V 3-5,T,18:36:32.34,-19:19:27.2,279.13475,-19.32422,14.02880,-5.52800,10.0,E,
260,014.2-07.3,M 3-31,T,18:44:01.8,-19:54:52.52,281.00735,-19.91459,14.29055,-7.36977,7.0,S,
261,014.3-05.5,V-V 3-6,T,18:37:11.1,-19:02:21.55,279.29620,-19.03932,14.35337,-5.53547,11.9,R,
262,014.4-06.1,SB 19,T,18:39:40.1,-19:14:12.05,279.91690,-19.23668,14.44123,-6.14798,10.7,S,
263,014.6-04.3,M 1-50,T,18:33:20.9,-18:16:36.88,278.33704,-18.27691,14.62140,-4.37971,5.6,R,m;
263,014.6-04.3,M 1-50,T,18:33:20.9,-18:16:36.88,278.33704,-18.27691,14.62140,-4.37971,4.2,R,m;
265,014.9-03.1,SaSt 3-166,T,18:29:11.3,-17:27:12.89,277.29694,-17.45358,14.89914,-3.12232,13.0,E,m;
266,014.9+06.4,K 2-5,T,17:54:26.33,-12:48:34.0,268.60971,-12.80944,14.94945,6.46073,52.0,B,a;p;s;
267,015.4-04.5,M 1-53,T,18:35:48.335,-17:36:08.285,278.95140,-17.60230,15.49083,-4.59289,6.0,R,r;
268,015.6-03.0,Abell 44,T,18:30:10.8,-16:45:20.52,277.54500,-16.75570,15.62880,-3.01076,67.0,B,p;s;
269,015.9+03.3,M 1-39,T,18:07:30.7,-13:28:47.60,271.87790,-13.47989,15.92837,3.35801,5.0,E,m;
270,016.0+13.5,Abell 42,T,17:31:29.1,-08:19:10.16,262.87112,-8.31949,16.00449,13.59427,60.0,E,r;
271,016.0-04.3,M 1-54,T,18:36:08.4,-16:59:57.01,279.03482,-16.99917,16.06601,-4.38965,16.5,B,r;s;
272,016.1-04.7,M 1-56,T,18:37:46.3,-17:05:46.54,279.44272,-17.09626,16.15678,-4.78121,10.0,E,
273,016.4-01.9,M 1-46,T,18:27:56.3,-15:32:54.42,276.98474,-15.54845,16.45097,-1.97524,12.1,R,m;p;r;s;
275,016.9-02.0,Sa 3-134,T,18:29:19.8,-15:07:39.97,277.33261,-15.12777,16.97955,-2.07757,10.8,E,
276,017.0+11.1,GLMP 621,T,17:42:14.4,-08:43:18.62,265.56012,-8.72184,17.02326,11.09557,13.0,B,p;
277,017.3-21.9,Abell 65,T,19:46:34.21,-23:08:13.1,296.64254,-23.13697,17.30514,-21.97190,152.0,E,
279,017.6-01.1,VSP 2-18,T,18:27:13.4,-14:08:34.58,276.80579,-14.14294,17.61565,-1.16905,12.4,R,m;
280,017.6-10.2,Abell 51,T,19:01:01.39,-18:12:15.5,285.25579,-18.20431,17.61633,-10.24172,59.2,R,r;s;
281,017.7-02.9,M 1-52,T,18:33:58.5,-14:52:25.03,278.49393,-14.87362,17.72270,-2.95604,6.6,E,r;s;
282,017.9-04.8,M 3-30,T,18:41:14.9,-15:33:41.40,280.31200,-15.56150,17.90900,-4.83120,19.1,E,r;s;
283,018.0+20.1,Na 1,T,17:12:51.9,-03:16:00.12,258.21625,-3.26670,18.08596,20.15181,10.0,E,a;m;p;
284,018.6-02.2,M 3-54,T,18:33:03.7,-13:44:19.97,278.26559,-13.73888,18.62984,-2.23814,4.4,R,r;
285,018.9+03.6,M 4-8,T,18:12:09.6,-10:42:58.28,273.03995,-10.71619,18.90366,3.68946,5.0,R,
286,018.9+04.1,M 3-52,T,18:10:26.4,-10:29:04.78,272.61005,-10.48466,18.90513,4.17130,11.6,E,a;s;
287,019.2-04.4,PM 1-251,T,18:42:24.8,-14:15:11.81,280.60321,-14.25328,19.20760,-4.49130,18.5,E,r;s;
288,019.2-02.2,M 4-10,T,18:34:13.8610,-13:12:24.658,278.55775,-13.20685,19.23339,-2.24577,12.3,S,
289,019.4-05.3,M 1-61,T,18:45:55.126,-14:27:37.925,281.47969,-14.46053,19.40573,-5.34275,1.8,R,
290,019.4-19.6,K 2-7,T,19:40:29.53,-20:27:07.2,295.12304,-20.45200,19.40709,-19.66112,159.0,R,
291,019.4-13.6,DeHt 3,T,19:17:04.11,-18:01:35.8,289.26713,-18.02661,19.42297,-13.62444,33.0,B,a;s;
292,019.7+03.2,M 3-25,T,18:15:17.0,-10:10:09.48,273.82071,-10.16930,19.75156,3.27428,3.9,R,
293,019.7-04.5,M 1-60,T,18:43:38.1,-13:44:48.62,280.90878,-13.74684,19.79517,-4.52704,2.5,B,p;
294,019.8-23.7,Abell 66,T,19:57:31.5,-21:36:46.3,299.38125,-21.61286,19.84152,-23.78178,312.0,R,m;r;s;
295,019.8+05.6,CTS 1,T,18:06:59.8,-08:55:32.81,271.74911,-8.92578,19.87066,5.66290,3.0,E,
296,019.9+00.9,M 3-53,T,18:24:07.9,-11:06:42.08,276.03287,-11.11169,19.94471,0.91260,5.0,B,a;r;
298,020.4+00.6,PM 1-231,T,18:25:58.1,-10:45:28.48,276.49200,-10.75791,20.46815,0.67928,4.5,B,
299,020.7-05.9,Sa 1-8,T,18:50:44.3,-13:31:02.17,282.68463,-13.51727,20.77922,-5.96611,8.0,E,
300,020.9-01.1,M 1-51,T,18:33:29.0,-11:07:26.40,278.37083,-11.12400,20.99917,-1.12485,19.9,B,
301,021.1-05.9,M 1-63,T,18:51:30.9,-13:10:36.80,282.87891,-13.17689,21.17031,-5.98332,4.2,E,
302,021.2-03.9,We 1-7,T,18:44:06.2,-12:12:55.44,281.02570,-12.21540,21.21652,-3.93619,20.5,E,a;r;s;
303,021.7-00.6,M 3-55,T,18:33:14.8,-10:15:19.44,278.31155,-10.25540,21.74314,-0.67263,12.2,B,a;r;
304,021.8-00.4,M 3-28,T,18:32:41.3,-10:05:50.03,278.17203,-10.09723,21.82008,-0.47780,24.1,B,a;p;s;
305,021.9+02.7,MaC 1-12,T,18:21:21.1,-08:31:42.31,275.33798,-8.52842,21.90739,2.72758,5.0,S,
306,022.0-04.3,AS 321,T,18:47:04.0,-11:41:11.72,281.76648,-11.68659,22.01789,-4.34365,4.0,S,
307,022.0-03.1,M 1-58,T,18:42:57.0,-11:06:53.10,280.73743,-11.11475,22.07099,-3.18530,6.4,R,
309,022.5+01.0,MaC 1-13,T,18:28:35.2,-08:43:22.84,277.14685,-8.72301,22.56989,1.05490,18.0,B,s;
310,022.5+04.8,MA 2,T,18:15:13.4,-06:57:12.20,273.80579,-6.95339,22.58537,4.80796,10.0,E,a;s;
311,023.0+04.3,MA 3,T,18:17:49.4,-06:48:21.56,274.45575,-6.80599,23.02035,4.30785,5.0,E,m;
312,023.3-07.6,MaC 1-16,T,19:01:21.8,-11:58:19.99,285.34070,-11.97222,23.33177,-7.60132,10.0,E,a;p;
313,023.8-01.7,K 3-11,T,18:41:07.3,-08:55:58.98,280.28046,-8.93305,23.80952,-1.79044,11.1,S,
314,023.9+01.2,MA 13,T,18:30:30.4,-07:27:38.30,277.62662,-7.46064,23.90889,1.21911,7.7,R,
315,023.9-02.3,M 1-59,T,18:43:20.2,-09:04:48.65,280.83408,-9.08018,23.92815,-2.34413,6.7,B,a;m;r;s;
316,024.1+03.8,M 2-40,T,18:21:23.8,-06:01:55.78,275.34937,-6.03216,24.12265,3.88538,5.5,B,m;p;r;s;
317,024.2+05.9,M 4-9,T,18:14:18.4,-04:59:21.30,273.57651,-4.98925,24.21869,5.93293,47.9,E,a;p;r;s;
318,024.2-05.2,M 4-11,T,18:54:17.8,-10:05:12.84,283.57400,-10.08690,24.25290,-5.20898,29.0,E,r;s;
319,024.3-03.3,Pe 1-17,T,18:47:48.8,-09:09:06.95,281.95334,-9.15193,24.36695,-3.36117,14.7,B,a;m;p;s;
320,024.8-02.7,M 2-46,T,18:46:34.6,-08:28:01.85,281.64426,-8.46718,24.83922,-2.77828,4.4,B,m;p;s;
321,025.0-11.6,Abell 60,T,19:19:17.8,-12:14:35.99,289.82400,-12.24333,25.02630,-11.66321,94.0,E,m;s;
322,025.3+40.8,IC 4593,T,16:11:44.5,12:04:17.08,242.93561,12.07141,25.33353,40.83609,15.3,E,a;m;p;r;s;
323,025.3-04.6,K 4-8,T,18:54:20.0,-08:47:33.18,283.58334,-8.79255,25.41748,-4.63523,9.5,S,
324,025.4-04.7,IC 1295,T,18:54:37.0,-08:49:38.35,283.65423,-8.82732,25.41798,-4.71344,110.0,E,m;r;s;
325,025.8-17.9,NGC 6818,T,19:43:57.7,-14:09:11.66,295.99043,-14.15324,25.85858,-17.91124,24.7,E,m;s;
326,025.9-02.1,Pe 1-15,T,18:46:24.6,-07:14:34.30,281.60250,-7.24286,25.91183,-2.18468,5.0,E,m;r;
327,025.9-00.9,Pe 1-14,T,18:42:08.0,-06:40:55.31,280.53351,-6.68203,25.92688,-0.98458,5.0,B,
328,025.9-10.9,Na 2,T,19:18:19.5,-11:06:15.44,289.58133,-11.10429,25.96803,-10.95527,6.3,B,a;
329,026.0-01.8,Pe 2-15,T,18:45:27.5,-06:56:57.44,281.36475,-6.94929,26.06584,-1.84094,3.0,E,
330,026.3-02.2,Pe 1-16,T,18:47:32.2,-06:54:03.53,281.88437,-6.90098,26.34387,-2.27822,7.6,E,s;
331,026.5-03.0,Pe 1-19,T,18:49:44.6,-07:01:35.04,282.43600,-7.02640,26.48109,-2.82298,4.4,B,a;p;s;
332,026.6-01.5,K 4-5,T,18:45:36.6,-06:18:34.34,281.40231,-6.30954,26.65254,-1.58257,64.0,B,a;p;s;
334,027.3-02.1,Pe 1-18,T,18:48:46.5,-05:56:07.08,282.19357,-5.93530,27.34436,-2.11257,6.8,S,
335,027.3-03.4,Abell 49,T,18:53:28.30,-06:28:43.5,283.36792,-6.47875,27.39017,-3.39951,56.0,E,m;r;s;
336,027.4-03.5,Vy 1-4,T,18:54:01.9,-06:26:19.82,283.50790,-6.43884,27.48893,-3.50545,15.0,E,r;
337,027.6-09.6,IC 4846,T,19:16:28.2,-09:02:36.56,289.11758,-9.04349,27.64718,-9.64149,3.0,B,m;p;s;
338,027.6+16.9,DeHt 2,T,17:41:41.0,03:06:54.90,265.42101,3.11525,27.64927,16.92376,94.0,,
339,027.6+04.2,M 2-43,T,18:26:40.0,-02:42:57.64,276.66687,-2.71601,27.67868,4.26038,2.0,B,m;
340,027.7+00.7,M 2-45,T,18:39:21.8,-04:19:50.92,279.84097,-4.33081,27.70174,0.70465,9.4,B,p;
341,028.0+10.2,WeSb 3,T,18:06:00.8,00:22:38.57,271.50320,0.37738,28.03925,10.26764,50.7,E,m;r;s;
342,028.2-04.0,Pe 1-20,T,18:57:17.4,-05:59:51.79,284.32230,-5.99772,28.25030,-4.02781,6.4,E,m;p;r;
343,028.5+05.1,K 3-2,T,18:25:00.6,-01:30:52.63,276.25241,-1.51462,28.55697,5.18164,3.0,E,a;r;
344,028.5+01.6,M 2-44,T,18:37:36.9,-03:05:55.97,279.40378,-3.09888,28.59686,1.65706,11.3,E,m;p;r;s;
345,028.7+02.7,K 3-7,T,18:34:13.6,-02:27:37.01,278.55671,-2.46028,28.77637,2.70179,8.0,E,a;p;r;s;
346,028.7-03.9,Pe 1-21,T,18:57:49.7,-05:27:40.14,284.45709,-5.46115,28.79079,-3.90466,11.1,E,r;s;
347,029.0+00.4,Abell 48,T,18:42:46.9,-03:13:17.29,280.69547,-3.22147,29.07837,0.45429,43.5,E,m;p;r;s;
348,029.2+00.0,TDC 1,T,18:44:53.4,-03:20:32.89,281.22244,-3.34247,29.21113,-0.06898,5.6,B,
349,029.2-05.9,NGC 6751,T,19:05:55.6,-05:59:32.93,286.48151,-5.99248,29.22740,-5.94195,24.1,E,m;p;r;s;
350,029.8-07.8,LSA 1,T,19:13:55.7,-06:18:52.20,288.48206,-6.31450,29.83702,-7.86383,14.0,R,p;r;
352,030.8+03.4,Abell 47,T,18:35:22.6,-00:13:49.69,278.84402,-0.23047,30.89317,3.46779,17.5,B,r;s;
353,031.0+04.1,K 3-6,T,18:33:17.5,00:11:47.18,278.32288,0.19644,31.03504,4.12643,0.7,S,
354,031.0-10.8,M 3-34,T,19:27:01.9,-06:35:04.63,291.75790,-6.58462,31.06518,-10.89711,7.4,E,m;p;s;
355,031.2+05.9,K 3-3,T,18:27:09.3,01:14:26.63,276.78874,1.24073,31.26446,5.96802,9.5,E,p;r;s;
356,031.3-00.5,HaTr 10,T,18:50:24.6,-01:40:17.98,282.60270,-1.67166,31.32706,-0.53372,32.0,B,a;p;r;s;
357,031.7+01.7,PC 20,T,18:43:03.45,-00:16:37.5,280.76438,-0.27708,31.72957,1.73810,12.0,B,a;
358,031.9-00.3,WeSb 4,T,18:50:40.3,-01:03:11.16,282.66794,-1.05310,31.90733,-0.30973,42.0,B,m;p;s;
360,032.0-01.7,CBSS 2,T,18:56:15.7,-01:34:00.30,284.06534,-1.56675,32.08686,-1.78733,4.9,E,p;r;
361,032.1+07.0,PC 19,T,18:24:44.5,02:29:28.10,276.18552,2.49114,32.10853,7.07425,3.0,B,m;p;s;
362,032.5-03.2,K 3-20,T,19:02:10.2,-01:48:45.32,285.54230,-1.81259,32.54065,-3.21366,,S,
363,032.7+05.6,K 3-4,T,18:31:00.2,02:25:27.34,277.75095,2.42426,32.76378,5.65070,19.7,B,m;p;r;s;
364,032.7-02.0,M 1-66,T,18:58:26.3,-01:03:45.68,284.60938,-1.06269,32.78375,-2.04185,3.0,B,m;p;s;
365,032.9-02.8,K 3-19,T,19:01:36.6,-01:19:07.86,285.40240,-1.31885,32.91709,-2.86434,10.0,S,
366,032.9-00.7,CBSS 3,T,18:54:06.8,-00:20:02.87,283.52847,-0.33413,32.93958,-0.74775,6.5,E,
367,032.9+07.8,K 3-1,T,18:23:21.7,03:36:27.79,275.84052,3.60772,32.95463,7.88770,8.0,B,p;s;
368,033.0-05.3,Abell 55,T,19:10:25.8,-02:20:23.46,287.60736,-2.33985,33.01107,-5.29136,56.8,B,s;
369,033.1-06.3,NGC 6772,T,19:14:36.4,-02:42:25.06,288.65155,-2.70696,33.15871,-6.38744,80.7,B,m;p;r;s;
370,033.2-01.9,Sa 3-151,T,18:58:51.7,-00:32:57.48,284.71559,-0.54930,33.28942,-1.90237,13.0,R,
371,033.7-02.0,CBSS 1,T,19:00:16.1,-00:14:32.60,285.06723,-0.24239,33.72318,-2.07534,4.9,E,
372,033.8-02.6,NGC 6741,T,19:02:37.1,-00:26:56.98,285.65454,-0.44916,33.80713,-2.69230,9.1,E,m;p;s;
373,034.0+02.2,K 3-13,T,18:45:24.6,02:01:23.84,281.35242,2.02329,34.04650,2.26327,,B,s;
374,034.1-10.5,HaWe 13,T,19:31:07.2,-03:42:31.50,292.78000,-3.70875,34.14555,-10.51558,86.0,R,s;
375,034.3+06.2,K 3-5,T,18:31:45.8,04:05:09.13,277.94098,4.08587,34.33936,6.23473,10.0,B,m;p;r;s;
376,034.5-11.7,PM 1-308,T,19:36:17.5,-03:53:25.26,294.07306,-3.89035,34.57579,-11.74823,1.8,S,
377,034.5-06.7,NGC 6778,T,19:18:24.95,-01:35:47.2,289.60396,-1.59644,34.59002,-6.72965,21.4,B,m;p;s;
378,034.6+11.8,NGC 6572,T,18:12:06.327,06:51:12.920,273.02636,6.85359,34.62339,11.84817,15.0,B,m;p;r;s;
381,035.7-05.0,K 3-26,T,19:14:39.2,00:13:36.30,288.66324,0.22675,35.78790,-5.05958,10.0,B,m;p;s;
382,035.9-01.1,Sh 2-71,T,19:01:59.96,02:09:16.1,285.49983,2.15447,36.05403,-1.36535,132.4,B,m;p;s;
383,036.0+17.6,Abell 43,T,17:53:32.3,10:37:23.74,268.38446,10.62326,36.06230,17.62030,80.0,R,r;s;
384,036.1-57.1,NGC 7293,T,22:29:38.54,-20:50:13.6,337.41058,-20.83711,36.16139,-57.11834,970.0,B,m;p;r;s;
385,036.9-02.6,HaTr 13,T,19:08:02.1,02:21:24.26,287.00894,2.35674,36.92501,-2.61319,21.0,B,s;
386,036.9-01.1,HaTr 11,T,19:02:59.35,03:02:21.3,285.74729,3.03925,36.95409,-1.18030,21.0,E,m;s;
387,037.5-05.1,Abell 58,T,19:18:20.5,01:46:59.63,289.58533,1.78323,37.60116,-5.16328,44.0,E,a;p;r;s;
388,037.7-34.5,NGC 7009,T,21:04:10.9,-11:21:48.24,316.04532,-11.36340,37.76235,-34.57151,28.0,B,m;p;s;
389,037.8-06.3,NGC 6790,T,19:22:57.0,01:30:46.44,290.73737,1.51290,37.89408,-6.30968,4.4,B,p;s;
390,037.9-03.4,Abell 56,T,19:13:06.1,02:52:47.89,288.27554,2.87997,37.97270,-3.49648,206.0,R,m;r;
391,038.1-25.4,Abell 70,T,20:31:33.20,-07:05:18.1,307.88833,-7.08836,38.11836,-25.46260,45.2,E,a;r;s;
392,038.2+12.0,Cn 3-1,T,18:17:34.11,10:09:03.5,274.39213,10.15097,38.25778,12.08482,5.7,E,s;
393,038.4-03.3,K 4-19,T,19:13:22.6,03:25:00.30,288.34427,3.41675,38.48162,-3.31006,,R,
394,038.4+01.8,PM 1-264,T,18:54:54.1,05:48:11.30,283.72559,5.80314,38.49240,1.87511,3.0,S,
395,038.7+01.9,YM 16,T,18:54:57.3,06:02:31.06,283.73877,6.04196,38.71114,1.97215,375.0,E,a;m;s;
396,038.7-03.3,M 1-69,T,19:13:53.9,03:37:41.66,288.47458,3.62824,38.72967,-3.32794,9.4,E,
398,039.1-02.2,PM 1-285,T,19:10:53.41,04:27:28.4,287.72254,4.45789,39.12041,-2.27972,11.2,E,a;r;
399,039.5-02.7,M 2-47,T,19:13:34.6,04:38:04.45,288.39398,4.63457,39.58645,-2.79202,6.9,E,m;
400,039.8+02.1,K 3-17,T,18:56:18.16,07:07:26.2,284.07567,7.12394,39.82761,2.16660,18.6,B,m;s;
401,040.3-00.4,Abell 53,T,19:06:45.9,06:23:52.48,286.69128,6.39791,40.37035,-0.47521,31.9,R,r;s;
402,040.4-03.1,K 3-30,T,19:16:27.7,05:13:19.45,289.11539,5.22207,40.44102,-3.15727,3.0,R,
403,041.2-00.6,HaTr 14,T,19:09:13.64,07:05:44.0,287.30683,7.09556,41.27114,-0.69666,19.0,B,s;
406,041.8-02.9,NGC 6781,T,19:18:28.1,06:32:19.28,289.61703,6.53869,41.84076,-2.98746,141.0,B,a;m;r;s;
407,042.0+05.4,K 3-14,T,18:48:32.8,10:35:50.75,282.13675,10.59743,42.06557,5.44518,,S,
408,042.5-14.5,NGC 6852,T,20:00:39.21,01:43:40.9,300.16338,1.72803,42.58998,-14.52765,28.0,B,a;m;p;s;
409,042.9-06.9,NGC 6807,T,19:34:33.532,05:41:02.430,293.63972,5.68401,42.96896,-6.92012,2.0,B,m;
410,043.0-03.0,M 4-14,T,19:21:00.7,07:36:52.38,290.25299,7.61455,43.08853,-3.04356,28.0,B,p;s;
411,043.1+37.7,NGC 6210,T,16:44:29.5,23:47:59.57,251.12300,23.79988,43.10913,37.75918,52.0,B,a;m;p;s;
412,043.1+03.8,M 1-65,T,18:56:33.6,10:52:10.06,284.14017,10.86946,43.19856,3.81018,4.2,E,a;m;s;
414,043.3+02.2,PM 1-276,T,19:02:17.8,10:17:33.00,285.57400,10.29250,43.32550,2.29250,15.0,E,a;m;r;s;
415,043.3+11.6,M 3-27,T,18:27:48.3,14:29:06.07,276.95114,14.48502,43.35538,11.69809,2.8,R,
416,043.5-13.4,Abell 67,T,19:58:27.1,03:02:59.17,299.61300,3.04977,43.51200,-13.41020,74.0,E,a;s;
417,044.0+05.2,K 3-16,T,18:53:01.6,12:15:59.90,283.25679,12.26664,44.05843,5.21242,8.0,E,a;s;
418,044.1+05.8,CTSS 2,T,18:50:46.8,12:37:30.22,282.69516,12.62506,44.13370,5.86329,,E,
419,044.1+01.5,PM 1-281,T,19:06:32.1,10:43:23.92,286.63394,10.72331,44.18613,1.56318,,E,
420,044.3-05.6,K 3-36,T,19:32:39.6,07:27:51.55,293.16483,7.46432,44.32048,-5.66017,12.0,B,s;
421,044.3+10.4,We 3-1,T,18:34:02.65,14:49:19.4,278.51104,14.82206,44.32546,10.47951,175.0,E,a;
422,045.4-02.7,Vy 2-2,T,19:24:22.2,09:53:56.27,291.09259,9.89896,45.49804,-2.70312,3.1,S,
423,045.6+24.3,K 1-14,T,17:42:36.5,21:26:59.35,265.65216,21.44982,45.60389,24.31775,54.0,R,a;r;s;
425,045.7-04.5,NGC 6804,T,19:31:35.14,09:13:31.2,292.89642,9.22533,45.74870,-4.58864,58.3,B,a;m;s;
426,045.9-01.9,K 3-33,T,19:22:26.7,10:41:21.37,290.61111,10.68927,45.97235,-1.91293,4.5,B,
427,046.3-03.1,PB 9,T,19:27:44.8,10:24:20.81,291.93674,10.40578,46.33878,-3.19541,13.0,E,a;m;s;
428,046.4-04.1,NGC 6803,T,19:31:16.48,10:03:21.5,292.81867,10.05597,46.44431,-4.12522,8.2,E,m;
429,046.7-01.6,PM 1-301,T,19:22:50.3,11:27:55.40,290.70976,11.46539,46.70296,-1.63284,9.0,B,
430,046.8+03.8,Sh 2-78,T,19:03:10.1,14:06:58.90,285.79205,14.11636,46.83177,3.84476,655.0,B,a;s;
431,046.8+02.9,CTSS 4,T,19:06:22.92,13:44:46.1,286.59550,13.74614,46.85777,2.98192,10.0,E,r;s;
432,047.0+42.4,Abell 39,T,16:27:33.7,27:54:33.44,246.89056,27.90929,47.05174,42.48258,162.0,R,r;
433,047.1+04.1,K 3-21,T,19:02:40.3,14:28:50.38,285.66803,14.48066,47.10246,4.11722,10.0,E,a;r;s;
434,047.1-04.2,Abell 62,T,19:33:17.9,10:36:59.69,293.32454,10.61658,47.17662,-4.29422,166.0,R,a;m;r;s;
436,048.0-02.3,PB 10,T,19:28:14.4,12:19:36.16,292.05997,12.32671,48.08823,-2.38838,11.0,B,m;p;s;
437,048.1+01.1,K 3-29,T,19:15:30.552,14:03:49.833,288.87730,14.06384,48.16197,1.16306,2.5,B,
438,048.5+04.2,K 4-16,T,19:04:51.4,15:47:36.67,286.21420,15.79352,48.51535,4.24331,3.0,S,
439,048.7+02.3,K 3-24,T,19:12:05.8,15:09:04.46,288.02417,15.15124,48.74341,2.39845,12.0,B,m;p;s;
441,048.7+01.9,M 4-13,T,19:13:38.4,14:59:19.21,288.41010,14.98867,48.77153,1.99286,7.0,B,m;p;s;
442,049.3+88.1,H 4-1,T,12:59:27.8,27:38:10.61,194.86575,27.63628,49.30850,88.14752,2.7,E,m;
444,049.4+02.4,Hen 2-428,T,19:13:05.5,15:46:39.36,288.27275,15.77760,49.41022,2.47518,40.0,B,a;m;r;s;
446,050.4+05.2,Abell 52,T,19:04:32.34,17:57:07.7,286.13475,17.95214,50.41213,5.28859,37.0,E,a;s;
447,050.4-01.6,K 4-28,T,19:30:16.7,14:47:21.84,292.56946,14.78940,50.48972,-1.64666,,S,
450,051.0-04.5,PC 22,T,19:42:03.48,13:50:37.4,295.51450,13.84372,51.04832,-4.60063,20.0,B,a;s;
451,051.0+03.0,Hen 2-430,T,19:14:04.1,17:31:32.48,288.51721,17.52569,51.07073,3.07509,5.0,B,p;
453,051.4+09.6,Hu 2-1,T,18:49:47.6,20:50:39.44,282.44818,20.84429,51.48355,9.68453,8.0,B,m;p;s;
454,051.5+00.2,KLW 1,T,19:25:40.5,16:33:04.97,291.41876,16.55138,51.50960,0.16774,12.0,E,m;r;s;
455,051.5+06.1,K 1-17,T,19:03:37.4,19:21:22.61,285.90567,19.35628,51.57421,6.11419,56.0,E,a;r;
456,051.9-03.8,M 1-73,T,19:41:09.3,14:56:59.39,295.28885,14.94983,51.90691,-3.86708,8.8,B,m;s;
458,052.2-04.0,M 1-74,T,19:42:18.8,15:09:08.24,295.57813,15.15229,52.22133,-4.01074,5.0,R,m;
458,052.2-04.0,M 1-74,T,19:42:18.8,15:09:08.24,295.57813,15.15229,52.22133,-4.01074,3.0,R,m;
459,052.5-02.9,Me 1-1,T,19:39:09.8,15:56:48.12,294.79089,15.94670,52.54146,-2.95994,9.0,B,m;
461,052.9-02.7,K 3-41,T,19:39:15.9,16:20:48.52,294.81616,16.34681,52.90262,-2.78511,7.5,E,r;
462,052.9+02.7,K 3-31,T,19:19:02.650,19:02:21.029,289.76104,19.03917,52.96189,2.73143,2.0,S,
463,053.0+01.7,KLSS 1-1,T,19:22:54.9,18:42:08.06,290.72888,18.70224,53.09374,1.76454,19.0,B,p;s;
464,053.2-01.5,K 3-38,T,19:35:18.4,17:13:00.70,293.82648,17.21686,53.19992,-1.53350,4.0,E,a;p;
465,053.3+24.0,Vy 1-2,T,17:54:23.0,27:59:57.98,268.59579,27.99944,53.35396,24.05923,6.0,E,a;m;r;s;
466,053.3+03.0,Abell 59,T,19:18:40.0,19:34:32.99,289.66679,19.57583,53.39580,3.06024,94.0,A,a;m;s;
467,053.8-03.0,Abell 63,T,19:42:10.3,17:05:14.39,295.54283,17.08733,53.89099,-3.02670,48.0,B,p;s;
468,054.1-12.1,NGC 6891,T,20:15:08.8,12:42:15.62,303.78683,12.70434,54.19697,-12.11220,13.5,E,m;r;s;
469,054.4-02.5,M 1-72,T,19:41:33.975,17:45:17.471,295.39156,17.75485,54.40078,-2.57156,4.0,R,m;r;s;
470,055.0+01.8,KLSS 1-2,T,19:26:40.1,20:29:15.04,291.66727,20.48751,55.08578,1.83036,,E,a;r;
471,055.1-01.8,K 3-43,T,19:40:25.8,18:49:12.25,295.10768,18.82007,55.19506,-1.81169,8.8,E,r;s;
472,055.2+02.8,Hen 2-432,T,19:23:24.8,21:08:00.49,290.85342,21.13347,55.29547,2.80611,5.0,S,
473,055.3+02.7,Hen 1-1,T,19:23:46.87,21:06:38.2,290.94529,21.11061,55.31566,2.71974,8.0,B,m;p;s;
474,055.3+06.6,Abell 54,T,19:08:39.6,22:58:58.37,287.16492,22.98288,55.36574,6.69193,67.0,E,r;
475,055.4+16.0,Abell 46,T,18:31:18.29,26:56:12.9,277.82621,26.93692,55.41308,16.03210,97.0,E,a;s;
476,055.5-00.5,M 1-71,T,19:36:26.9,19:42:23.98,294.11218,19.70666,55.50702,-0.55794,6.0,E,m;
477,055.6+02.1,Hen 1-2,T,19:26:37.8,21:09:27.04,291.65732,21.15751,55.67135,2.15673,5.0,E,m;s;
478,056.0+02.0,K 3-35,T,19:27:44.0,21:30:03.82,291.93347,21.50106,56.09617,2.09372,6.0,B,a;m;p;s;
479,056.4-00.9,K 3-42,T,19:39:35.8,20:19:01.88,294.89916,20.31719,56.40163,-0.90340,3.4,S,
480,056.8-06.9,K 3-51,T,20:02:36.3,17:36:50.98,300.65143,17.61416,56.82937,-6.96211,10.0,R,r;
481,057.2-08.9,NGC 6879,T,20:10:26.7,16:55:21.29,302.61118,16.92258,57.22821,-8.91770,5.0,R,a;m;r;s;
